Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-12-14,Rohit,Khanna,"US Congressman",STNE,"Stoneco Ltd Cl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AIG,"American Inter",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SPOT,"Spotify Techno",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",NWS,"News Corp Cl B",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",RGEN,"Repligen Cp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ANET,"Arista Network",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",VMW,"Vmware Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",UTHR,"United Therape",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",GLPI,"Gaming & Leisu",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PNC,"PNC Bank",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",JAZZ,"Jazz Pharma Pl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",GMED,"Globus Medical",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MGM,"MGM Resorts In",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",XRAY,"Dentsply Siron",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",CFG,"Citizens Finan",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",XYL,"Xylem Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LBRDK,"Liberty Broadb",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",WEX,"Wex Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LPLA,"Lpl Financial ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PAYC,"Paycom Softwar",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ETSY,"Etsy Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",FOXA,"Fox Corp Cl A",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TGT,"Target Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ENPH,"Enphase Energy",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",GNRC,"Generac Holdin",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",USB,"U.S. Bancorp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",COO,"Cooper Compani",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ALGN,"Align Technolo",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DXC,"Dxc Technology",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DRI,"Darden Restaur",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DAL,"Delta Air Line",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ISRG,"Intuitive Surg",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LNC,"Lincoln Nation",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DOW,"Dow Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",WAT,"Waters Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MNST,"Monster Bevera",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",BBY,"Best Buy Compa",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",EBAY,"Ebay Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",VTR,"Ventas Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AZN,"Astrazeneca Pl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LUV,"Southwest Airl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ADSK,"Autodesk Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",HCA,"Hca Holdings I",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",BXP,"Boston Propert",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",NTAP,"Netapp Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TMUS,"T-Mobile US",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",BIIB,"Biogen Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ATVI,"Activision Bli",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SYY,"Sysco Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",A,"Agilent Techno",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",URI,"United Rentals",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PRU,"Prudential Fin",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",IDXX,"Idexx Laborato",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",CHTR,"Charter Commun",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AXP,"American Expre",8000,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TROW,"T Rowe Price G",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",BMY,"Bristol-Myers ",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MU,"Micron Technol",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MET,"Metlife Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PYPL,"Paypal Holding",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AMT,"American Tower",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ROP,"Roper Industri",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",NFLX,"Netflix Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SYK,"Stryker Corp",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DIS,"Walt Disney Co",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",T,"AT&T Inc",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MRK,"Merck & Compan",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",META,"Meta Platforms",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",CRM,"Salesforce Inc",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",CMCSA,"Comcast Corp A",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TRIP,"Tripadvisor In",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ROKU,"Roku Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",PLTR,"Palantir Techn",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",NTRS,"Northern Trust",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",TFC,"Truist Financi",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",STOR,"Store Capital ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",BDX,"Becton Dickins",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",AYX,"Alteryx Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",TWLO,Twilio,8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",TTD,"Trade Desk Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",EG,"Everest Re Gro",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",NXST,"Nexstar Media ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",PWR,"Quanta Service",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",LBTYA,"Liberty Global",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",GPK,"Graphic Packag",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ALK,"Alaska Air Gro",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",SIRI,"Sirius XM Hold",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ZI,"Zoominfo Techn",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",PLTK,"Playtika Holdi",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",LBTYK,"Liberty Global",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",WELL,"Welltower Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ZEN,"Zendesk Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",GM,"General Motors",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ZM,"Zoom Video Com",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",RARE,"Ultragenyx Pha",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",CZR,"Caesars Entert",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",AVGO,"Broadcom Ltd",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",LSXMA,"Liberty Media ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",BHF,"Brighthouse Fi",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",RMD,"Resmed Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",UDR,"United Dominio",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",SPLK,"Splunk Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TFX,"Teleflex Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AVLR,"Avalara Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",FCN,"Fti Consulting",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",WWD,"Woodward Inc",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",LGIH,"LGI Homes Inc",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",AOS,"Smith A.O. Cor",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",PAHC,"Phibro Anl Htl",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",SLB,"Schlumberger N",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",EMR,"Emerson Electr",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",KW,Kennedy-Wilson,16001,Sell,"By Spouse and Dependent Child.  Traded $2,002 To $30,000 ."
2021-12-14,Kevin,Hern,"US Congressman",PXD,"Pioneer Natura",16001,"Div Re","Traded $2,002 To $30,000 "
2021-12-14,Rohit,Khanna,"US Congressman",FWONK,"Liberty Media ",16001,Buy,"By Spouse. Traded $2,002 to $30,000 ."
2021-12-14,Diana,Harshbarger,"US Congressman",OSK,"Oshkosh Truck ",16001,Buy,"By Director & Spouse. Traded $2,002 to $30,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MDT,"Medtronic Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PFE,"Pfizer Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DVA,"Davita Healthc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MASI,"Masimo Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SGEN,"Seagen Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",UBER,"Uber Technolog",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",YNDX,"Yandex N.V.",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ULTA,"Ulta Beauty In",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ANSS,"Ansys Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MOS,"Mosaic Company",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",STNE,"Stoneco Ltd Cl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AIG,"American Inter",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SPOT,"Spotify Techno",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",NWS,"News Corp Cl B",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",RGEN,"Repligen Cp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ANET,"Arista Network",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",VMW,"Vmware Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",UTHR,"United Therape",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",GLPI,"Gaming & Leisu",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PNC,"PNC Bank",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",JAZZ,"Jazz Pharma Pl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",GMED,"Globus Medical",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MGM,"MGM Resorts In",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",XRAY,"Dentsply Siron",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",CFG,"Citizens Finan",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",XYL,"Xylem Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LBRDK,"Liberty Broadb",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",WEX,"Wex Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LPLA,"Lpl Financial ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PAYC,"Paycom Softwar",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ETSY,"Etsy Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",FOXA,"Fox Corp Cl A",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TGT,"Target Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ENPH,"Enphase Energy",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",GNRC,"Generac Holdin",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",USB,"U.S. Bancorp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",COO,"Cooper Compani",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ALGN,"Align Technolo",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DXC,"Dxc Technology",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DRI,"Darden Restaur",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DAL,"Delta Air Line",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ISRG,"Intuitive Surg",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LNC,"Lincoln Nation",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DOW,"Dow Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",WAT,"Waters Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MNST,"Monster Bevera",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",BBY,"Best Buy Compa",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",EBAY,"Ebay Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",VTR,"Ventas Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AZN,"Astrazeneca Pl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LUV,"Southwest Airl",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ADSK,"Autodesk Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",HCA,"Hca Holdings I",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",BXP,"Boston Propert",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",NTAP,"Netapp Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TMUS,"T-Mobile US",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",BIIB,"Biogen Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ATVI,"Activision Bli",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SYY,"Sysco Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AXP,"American Expre",8000,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ZBH,"Zimmer Biomet ",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Diana,Harshbarger,"US Congressman",WFC,"Wells Fargo & ",8000,Sell,"Traded $1,001 to $15,000 ."
2021-12-14,Walter,Schrader,"US Congressman",AON,"AON Plc",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-14,Robert,Wittman,"US Congressman",NEE,"Nextera Energy",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-14,Robert,Wittman,"US Congressman",CME,"CME Group Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-14,Kevin,Hern,"US Congressman",UNH,"Unitedhealth G",8000,"Div Re","Traded $1,001 to $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",TRIP,"Tripadvisor In",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ROKU,"Roku Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",PLTR,"Palantir Techn",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",NTRS,"Northern Trust",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",TFC,"Truist Financi",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",STOR,"Store Capital ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",BDX,"Becton Dickins",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",AYX,"Alteryx Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",TWLO,Twilio,8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",TTD,"Trade Desk Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",EG,"Everest Re Gro",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",NXST,"Nexstar Media ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",PWR,"Quanta Service",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",LBTYA,"Liberty Global",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",GPK,"Graphic Packag",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ALK,"Alaska Air Gro",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",SIRI,"Sirius XM Hold",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ZI,"Zoominfo Techn",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",PLTK,"Playtika Holdi",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",LBTYK,"Liberty Global",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",WELL,"Welltower Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ZEN,"Zendesk Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
